main_category,subcategory,sub_subcategory,author_name,date,volume,page
characterFictionDrama,,,Webster,1624,I,198-199
characterFictionDrama,,,Gay,1713,I,326-328
characterFictionDrama,,,White,1790,I,492
characterFictionDrama,,,Landor,1829,II,172-176
characterFictionDrama,,,Unknown,1835,II,198-201
characterFictionDrama,,,Blanchard,1863,III,67
